file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
kaydasheva_s000743,0.0,14.5598125,corpus,-54.846921145260985,-59.01272263398042,5.604010363137941,4.984412540261233
kaydasheva_s001614,0.0,15.0088125,corpus,-44.50928027148568,-47.56543389267809,5.603995298288261,20.151308691802306
kaydasheva_s001190,0.0,16.1198125,corpus,-44.794427535669975,-46.85213632936831,5.599899981399413,19.4611493088189
kaydasheva_s000960,0.0,17.1898125,corpus,-43.44689408813264,-45.03902684204967,5.571994755808644,21.81224662971117
kaydasheva_s001397,0.0,7.7398125,corpus,-43.67330325419896,-46.17145402969852,5.571992198112905,19.693048761058755
kaydasheva_s000366,0.0,11.5178125,corpus,-46.45209079318576,-49.65516967399448,5.570722657686533,14.713818537010118
kaydasheva_s001136,0.0,5.1898125,corpus,-44.691082610789984,-51.573010996768346,5.570722657686533,22.51359936820036
kaydasheva_s002292,0.0,13.0798125,corpus,-44.501182626146786,-46.894817624773296,5.570722657686533,17.520329169534783
kaydasheva_s000545,0.0,16.0268125,corpus,-45.5230914691204,-47.920663731698774,5.5518487669746035,19.27398209353275
kaydasheva_s000651,0.0,16.8698125,corpus,-46.91003815945465,-47.33562558981089,5.551762980422561,21.275708588274597
kaydasheva_s001324,0.0,15.07775,corpus,-42.74479339356764,-45.325475910253694,5.533229890312095,18.882365131013053
kaydasheva_s001208,0.0,19.47775,corpus,-45.84470049409651,-47.42741466131736,5.5332174015944675,19.291129683272494
kaydasheva_s002294,0.0,3.9848125,corpus,-36.980382871388194,-45.06997071543047,5.5025623897220886,18.446643766536
kaydasheva_s001497,0.0,16.3618125,corpus,-46.90732923288508,-47.301674614965386,5.5025623897220886,13.842359580780723
kaydasheva_s000795,0.0,4.9298125,corpus,-42.26880229462475,-47.6154205887406,5.502559843402848,14.136769067091532
kaydasheva_s000252,0.0,11.8838125,corpus,-44.756960884890574,-46.65799162305635,5.502552204445125,17.75585403219034
kaydasheva_s001577,0.0,13.5698125,corpus,-44.233419307295506,-45.582385701581465,5.495426296679168,16.600350634764766
kaydasheva_s001077,0.0,10.9068125,corpus,-45.22417435265811,-48.08102793752411,5.492290178704688,19.67497692315181
kaydasheva_s001447,0.0,5.8198125,corpus,-41.11681835266323,-47.8158080206977,5.492288977361606,19.419675817753763
kaydasheva_s000751,0.0,8.5598125,corpus,-47.91295816296729,-52.65063038156993,5.492287776018523,19.20178267784913
kaydasheva_s001805,0.0,13.8098125,corpus,-45.42135737237509,-47.88402789092261,5.492282970646195,17.37234349213422
kaydasheva_s002000,0.0,11.6308125,corpus,-46.55721665412726,-49.249427290523755,5.492282970646195,17.214551387974307
kaydasheva_s000181,0.0,11.5398125,corpus,-47.930625135398614,-51.56034021792205,5.470863527809718,20.832590372032968
kaydasheva_s000614,0.0,7.6798125,corpus,-45.698445638020836,-49.79300977598946,5.4708301015289384,23.688913522899593
kaydasheva_s000547,0.0,13.3188125,corpus,-45.320462063626124,-47.34469542102279,5.470822387771835,17.79967032228997
kaydasheva_s002166,0.0,9.2238125,corpus,-44.96162808432755,-50.97642650102314,5.470822387771835,24.49244208893313
kaydasheva_s001972,0.0,13.07375,corpus,-45.84572255164499,-49.06827858166817,5.439473040306614,17.227633241150567
kaydasheva_s002298,0.0,9.8698125,corpus,-45.26811439336373,-48.3008648928474,5.439473040306614,10.4524793485358
kaydasheva_s001858,0.0,14.35875,corpus,-43.323995691155986,-45.97045752581428,5.427355095210709,21.47601170282028
kaydasheva_s001630,0.0,7.0598125,corpus,-41.36764673335694,-46.761900758090086,5.427328292639762,20.744750229340397
kaydasheva_s002030,0.0,11.9198125,corpus,-43.30896078020134,-46.35585742526584,5.427328292639762,20.467802819102303
kaydasheva_s001783,0.0,13.6898125,corpus,-45.973794740686635,-47.92945436330942,5.427328292639762,20.678522171327003
kaydasheva_s000517,0.0,12.33075,corpus,-47.013204582319545,-50.225964005788164,5.427328292639762,17.626400564155325
kaydasheva_s000440,0.0,7.3088125,corpus,-39.56690321477428,-44.21911312983586,5.423462443962613,20.111843434299118
kaydasheva_s000157,0.0,4.25075,corpus,-38.44488051470588,-44.694005502236855,5.421603754056569,19.197161574483864
kaydasheva_s000549,0.0,19.2198125,corpus,-45.33250276404787,-46.366821620775305,5.421603754056569,9.112672206242204
kaydasheva_s001742,0.0,18.5198125,corpus,-43.35148235016199,-44.37120040146621,5.4216011068329575,10.351645919640712
kaydasheva_s001194,0.0,9.2098125,corpus,-41.869346328718784,-45.01222105724056,5.4216011068329575,22.265889042384742
kaydasheva_s001644,0.0,6.8838125,corpus,-37.93750851653343,-42.419300517097845,5.421595812385734,22.95060966358698
kaydasheva_s000721,0.0,5.3458125,corpus,-42.15683411214953,-52.664657429286414,5.405851662084253,15.216086299956642
kaydasheva_s001431,0.0,11.8998125,corpus,-46.62525603991597,-49.07018999258677,5.405849283685397,16.08968708514659
kaydasheva_s001106,0.0,15.21075,corpus,-43.57871055226825,-44.32997684089505,5.405106165852233,14.19195901558367
kaydasheva_s000290,0.0,10.0798125,corpus,-43.56180633060516,-46.919295152028404,5.405095826413575,13.710339219408482
kaydasheva_s001728,0.0,11.5198125,corpus,-44.515462239583336,-45.53518531799316,5.405089622750381,21.800831623611707
kaydasheva_s000376,0.0,5.9858125,corpus,-43.82802718071786,-49.00132988823785,5.388610251164948,19.41056704591575
kaydasheva_s001897,0.0,9.5298125,corpus,-44.54473127623295,-52.718006726607534,5.3886059092626875,23.724701706702902
kaydasheva_s001612,0.0,4.0388125,corpus,-38.98769386215965,-47.94473846435547,5.357436054490897,16.48898693548889
kaydasheva_s000005,0.0,10.55075,corpus,-44.381520290284364,-48.079027522693984,5.357434775643027,19.147532735883367
kaydasheva_s001223,0.0,15.2398125,corpus,-47.21854494750656,-49.1124792304828,5.3445271521605076,20.563119832006855
kaydasheva_s001872,0.0,13.3398125,corpus,-45.29392627904797,-46.83948621396665,5.335610294783528,16.84332039175678
kaydasheva_s001365,0.0,16.4298125,corpus,-49.45817007760195,-52.724112991214724,5.323706674667185,18.05446490537301
kaydasheva_s002299,0.0,16.9698125,corpus,-46.43077857984679,-47.966555036347486,5.323706674667185,20.112022928546764
kaydasheva_s001432,0.0,6.3498125,corpus,-44.923932701771655,-52.308047180175784,5.323704176923659,20.719586108541975
kaydasheva_s000510,0.0,13.75875,corpus,-43.216938817223834,-44.74185545969818,5.305686085607592,14.421246347739025
kaydasheva_s001863,0.0,12.7198125,corpus,-52.259526090801884,-55.879056816427116,5.296173339031767,11.28020461650803
kaydasheva_s001002,0.0,6.5698125,corpus,-44.899950651636225,-51.50660817376499,5.296173339031767,18.43493847593519
kaydasheva_s000490,0.0,12.6998125,corpus,-45.8388718011811,-47.20286342553925,5.296154056105841,20.15594696341492
kaydasheva_s000767,0.0,13.9398125,corpus,-42.85325782370875,-44.550880688339916,5.2907456551675445,20.601618751833087
kaydasheva_s000436,0.0,10.9198125,corpus,-47.25996594551282,-52.617887409455186,5.290738447109051,12.225743635956475
kaydasheva_s001179,0.0,12.8828125,corpus,-43.56125655085404,-45.56755205362785,5.290738447109051,14.108073247542475
kaydasheva_s002307,0.0,12.2098125,corpus,-45.4393651463964,-47.67354680671067,5.290736044422887,22.306295325243536
kaydasheva_s002070,0.0,9.5698125,corpus,-50.51812712251829,-57.41063854612153,5.278620116473237,16.940901407298895
kaydasheva_s001378,0.0,16.8698125,corpus,-43.95046680497925,-45.597070511073284,5.2786149472829225,18.788745100052406
kaydasheva_s001910,0.0,7.8658125,corpus,-47.259723435514616,-50.64372740293804,5.262868210630946,19.413998172807133
kaydasheva_s001197,0.0,11.3798125,corpus,-44.99193005821617,-46.00451706005977,5.26019959001854,9.350828943981762
kaydasheva_s001282,0.0,15.11475,corpus,-45.499803524156185,-46.93647354389059,5.26019959001854,20.575272987216266
kaydasheva_s001361,0.0,4.3998125,corpus,-38.968266157670456,-45.64400112628937,5.259701625844531,17.198953736396746
kaydasheva_s001133,0.0,15.21875,corpus,-42.82617700804862,-44.41910310225053,5.242936046001114,21.362459826766653
kaydasheva_s002229,0.0,13.2298125,corpus,-46.026897911942555,-46.12746773081378,5.224068032668436,19.932815446954613
kaydasheva_s000418,0.0,10.5838125,corpus,-42.446194913752365,-46.20669534704187,5.224059071487016,21.498637355098452
kaydasheva_s000294,0.0,8.0898125,corpus,-44.44059506334982,-49.59048137664795,5.224059071487016,9.879948637213007
kaydasheva_s002222,0.0,10.0848125,corpus,-42.94463820684524,-45.582001871876905,5.206496759167798,16.14267302582547
kaydasheva_s000908,0.0,8.9618125,corpus,-40.832938058035715,-44.6866329738072,5.193740369682292,16.41151093693015
kaydasheva_s001192,0.0,5.9998125,corpus,-36.9216796875,-43.691112200419106,5.189144259828171,22.407447193301067
kaydasheva_s001815,0.0,3.5098125,corpus,-38.089565527065524,-46.769843355814615,5.187918949542196,24.273400084772504
kaydasheva_s001038,0.0,6.7068125,corpus,-44.641198421199704,-51.102785936042444,5.182150959949015,25.892801431518016
kaydasheva_s000859,0.0,5.6698125,corpus,-38.59623015873016,-44.694827161516464,5.1688722928939885,16.54391683139813
kaydasheva_s000507,0.0,12.6598125,corpus,-43.01730660051343,-44.237271354311986,5.168195302894186,19.529325834842602
kaydasheva_s000763,0.0,10.6198125,corpus,-51.24959907603578,-55.702529440985785,5.1549635947968895,19.25061707466632
kaydasheva_s001025,0.0,10.0998125,corpus,-47.22789294554455,-50.53398094177246,5.148883874568191,12.95196041764625
kaydasheva_s000158,0.0,17.7168125,corpus,-45.61904803893905,-46.556936642802356,5.142895257043323,15.74544452000594
kaydasheva_s001674,0.0,14.2798125,corpus,-47.52129836309524,-50.61262807124803,5.14287479547741,16.976748258270632
kaydasheva_s000596,0.0,8.41075,corpus,-42.89786619351962,-45.601465123040335,5.114180961278748,19.05532306813899
kaydasheva_s000528,0.0,10.1838125,corpus,-41.22992387033399,-44.19807712655319,5.1141784635352225,21.16133882659558
kaydasheva_s002136,0.0,6.3998125,corpus,-47.051144409179685,-52.93676126653498,5.1141784635352225,22.992031036982087
kaydasheva_s001250,0.0,9.73075,corpus,-44.7535730344296,-46.07542963170294,5.114175965791697,6.083480838522782
kaydasheva_s000398,0.0,14.0988125,corpus,-46.698459663120566,-49.178857211408946,5.089185514170333,19.600561984611282
kaydasheva_s000172,0.0,11.2298125,corpus,-42.236688140026715,-45.18400171262409,5.08918431282725,18.381804274085745
kaydasheva_s001202,0.0,4.4298125,corpus,-36.929707339870205,-45.646705865859985,5.08918431282725,14.005925412581542
kaydasheva_s000686,0.0,9.2258125,corpus,-47.91545063651137,-48.91763552303972,5.075361318073904,21.678872504306824
kaydasheva_s001149,0.0,10.8228125,corpus,-40.384245754390015,-42.8144027709961,5.075361318073904,22.234559574504043
kaydasheva_s000200,0.0,10.1298125,corpus,-45.058192713474824,-48.3139469510033,5.075361318073904,15.65565341372163
kaydasheva_s002206,0.0,10.5878125,corpus,-45.256997314683666,-49.58415358117286,5.062398887432701,21.073595891204185
kaydasheva_s000097,0.0,13.7648125,corpus,-45.55256120548692,-46.66676438821329,5.062390278947169,12.836417811087195
kaydasheva_s001877,0.0,12.5798125,corpus,-43.772319654213035,-47.00337454430143,5.061803597886677,16.792880987004168
kaydasheva_s000310,0.0,17.9968125,corpus,-44.133572048611114,-45.04528631290919,5.058164233803762,20.706922948269277
kaydasheva_s000224,0.0,10.1268125,corpus,-43.909103529121424,-45.780022373199465,5.039448520549193,20.68636732323997
kaydasheva_s001734,0.0,12.0948125,corpus,-43.262904518196855,-46.20298611387915,5.039427950530252,16.7750088502963
kaydasheva_s000862,0.0,5.7698125,corpus,-38.75984347920277,-44.32569070295854,5.024384352646214,22.26389542977158
kaydasheva_s000403,0.0,10.3298125,corpus,-44.431226554937076,-47.01485371876912,5.024381096219519,19.064857612578724
kaydasheva_s000538,0.0,8.8398125,corpus,-46.96366833993213,-51.38511662483215,5.010280871101694,18.60424675818853
kaydasheva_s000574,0.0,12.0298125,corpus,-48.978988076683294,-49.59682603226494,5.00682173987239,12.4149606562951
kaydasheva_s001669,0.0,14.0598125,corpus,-43.566164540362735,-45.1127323182691,4.977486990372555,19.716413236883223
kaydasheva_s000576,0.0,18.3288125,corpus,-45.446007228587014,-48.007148361206056,4.977486990372555,18.853648275998957
kaydasheva_s002107,0.0,12.5798125,corpus,-45.650334732710654,-50.26369455305196,4.977486990372555,10.671332834075775
kaydasheva_s001901,0.0,14.27875,corpus,-43.97456013655462,-45.210467273042404,4.977473754254496,19.635417043889998
kaydasheva_s002320,0.0,6.5228125,corpus,-43.28526708684816,-50.22312749896133,4.977471107030884,18.592569097652607
kaydasheva_s001419,0.0,12.9398125,corpus,-45.61133114374034,-47.09093901575828,4.97746581258366,18.59790632097194
kaydasheva_s002019,0.0,7.0298125,corpus,-39.94514024715505,-43.434568643569946,4.97746581258366,20.848791158959585
kaydasheva_s000957,0.0,21.05775,corpus,-47.081229967948715,-46.22030788149152,4.97746581258366,20.077688632641873
kaydasheva_s001313,0.0,11.1208125,corpus,-46.32386746852518,-48.44209585055499,4.958187205926087,18.87008834701193
kaydasheva_s002243,0.0,11.9068125,corpus,-43.88663347502099,-46.226660247802734,4.958184397877405,16.700397472053996
kaydasheva_s001327,0.0,11.9098125,corpus,-42.94104547124265,-45.40153565069642,4.940895355527459,19.232148391104204
kaydasheva_s000923,0.0,3.6698125,corpus,-40.10897852094686,-51.07913589477539,4.938816971426956,21.25822856515361
kaydasheva_s001423,0.0,13.0438125,corpus,-44.97026277319785,-46.88117454326258,4.931072321573446,19.697576510024305
kaydasheva_s000127,0.0,13.1498125,corpus,-44.895092680608364,-46.559183059200166,4.931053032141193,18.10501665541309
kaydasheva_s000735,0.0,13.6878125,corpus,-43.31147564371804,-46.03381442248337,4.928326324942619,18.88932180577738
kaydasheva_s001338,0.0,17.2598125,corpus,-43.20992812137891,-45.004088515168306,4.928325046094749,22.601990095983304
kaydasheva_s001281,0.0,13.2398125,corpus,-45.1575658515861,-46.51657630861268,4.928314815311793,18.467451992781058
kaydasheva_s002170,0.0,15.4788125,corpus,-49.62194666505168,-52.00754606261734,4.904652750146786,8.04944539079455
kaydasheva_s002028,0.0,14.7358125,corpus,-52.218209379240164,-55.259803704654466,4.904650252403261,17.52564680376136
kaydasheva_s000469,0.0,14.1398125,corpus,-45.4503431090877,-48.20167604652611,4.90464525691621,17.590251685061972
kaydasheva_s000658,0.0,9.27575,corpus,-45.99622423895474,-48.6872812906901,4.893613977967173,10.754590012006666
kaydasheva_s000099,0.0,3.95475,corpus,-38.84791584256329,-48.09890319361831,4.893613977967173,22.462104712959682
kaydasheva_s000789,0.0,11.6698125,corpus,-41.92332436268209,-43.76582672119141,4.887642191976271,16.72488201199797
kaydasheva_s000526,0.0,13.9398125,corpus,-51.710685303084645,-55.754516297737055,4.887632581231613,6.499514781646846
kaydasheva_s000065,0.0,9.5598125,corpus,-44.32780628922594,-44.80545226010409,4.887632581231613,18.94160437930077
kaydasheva_s000861,0.0,10.5668125,corpus,-45.36145192762535,-49.225106709798176,4.887632581231613,14.711960153713747
kaydasheva_s002321,0.0,11.4098125,corpus,-43.21441923203331,-45.17144531564614,4.887632581231613,20.457589780327194
kaydasheva_s001611,0.0,9.3398125,corpus,-41.11414698206638,-44.150913748410666,4.881866033107053,18.700076405076395
kaydasheva_s000981,0.0,8.31775,corpus,-43.11316856971154,-46.45708508558676,4.881863880985669,11.717966042962185
kaydasheva_s000153,0.0,16.0098125,corpus,-46.269099391005625,-47.22738276787524,4.881861728864287,17.887491440394562
kaydasheva_s000456,0.0,5.4898125,corpus,-41.03238131830601,-48.177914074489046,4.88112987274365,18.435621559324154
kaydasheva_s000967,0.0,9.8398125,corpus,-47.35050257240854,-50.48529861912583,4.874467929194964,7.526240045847446
kaydasheva_s000997,0.0,5.2698125,corpus,-42.92141544117647,-51.771555476718476,4.874461678573855,24.672925480864052
kaydasheva_s001351,0.0,13.35275,corpus,-44.9493357911985,-46.61139535522461,4.8652515773153375,20.160619317585216
kaydasheva_s000287,0.0,13.1698125,corpus,-42.64835445140471,-44.05224051357301,4.8652515773153375,19.563558677189263
kaydasheva_s001933,0.0,16.5368125,corpus,-43.765587212817415,-45.43044814388309,4.8652515773153375,19.67580684653278
kaydasheva_s001891,0.0,5.1458125,corpus,-39.429960558252425,-45.44708453091708,4.865238176029864,16.624046322561032
kaydasheva_s000935,0.0,14.7098125,corpus,-44.53547491077498,-45.09279192515782,4.8652314753871275,18.332031111439452
kaydasheva_s001411,0.0,7.2198125,corpus,-41.148607925034625,-45.31700923525054,4.865224774744391,23.492565376675493
kaydasheva_s001121,0.0,15.3838125,corpus,-43.216001909947984,-44.46731231689453,4.865197972173444,20.33026753987844
kaydasheva_s002085,0.0,14.11575,corpus,-44.31629005842776,-46.08845650183188,4.860218726410304,18.822211086975408
kaydasheva_s001161,0.0,6.3698125,corpus,-42.52340070643642,-46.64697074890137,4.8482002392117804,21.205320036818232
kaydasheva_s002197,0.0,5.71075,corpus,-42.35397055604203,-49.671105216531195,4.842268689697934,17.497089652465043
kaydasheva_s000720,0.0,10.6698125,corpus,-48.179888853092784,-50.99296700199948,4.807307373366172,19.89137330607881
kaydasheva_s001455,0.0,6.2398125,corpus,-42.34605994591346,-48.29550582287359,4.7802092073264575,19.901829345688444
kaydasheva_s000368,0.0,9.8598125,corpus,-44.02455866506085,-49.36811717351278,4.7802092073264575,23.24205365894494
kaydasheva_s000210,0.0,11.1098125,corpus,-52.3628276890189,-56.99001668930054,4.7521782621944615,4.010720808476371
kaydasheva_s000451,0.0,14.8498125,corpus,-45.08493265993266,-46.660005163958694,4.752175778502125,19.272523957249792
kaydasheva_s001516,0.0,6.9898125,corpus,-44.06888188483548,-48.02051592630053,4.749454729733682,22.729017497524787
kaydasheva_s000243,0.0,6.9438125,corpus,-43.767355795208935,-47.795271017612556,4.74944506163972,16.702819316535436
kaydasheva_s000866,0.0,9.7498125,corpus,-43.21611778846154,-44.87605557161219,4.74092615103041,20.228710671822064
